customer_id,signup_date,location,age_group,gender
CUST_03160,2022-10-05,Berlin,26-35,Male
CUST_03161,2022-07-13,Phoenix,18-25,Male
CUST_03162,2021-10-24,London,26-35,Male
CUST_03163,2022-10-20,Chicago,18-25,Male
CUST_03164,2023-09-07,Los Angeles,36-45,Female
CUST_03165,2021-11-06,Berlin,46-55,Male
CUST_03166,2022-05-10,Chicago,18-25,Male
CUST_03167,2021-09-08,Houston,36-45,Other
CUST_03168,2023-04-05,New York,46-55,Male
CUST_03169,2023-04-07,Sydney,46-55,Male
CUST_03170,2022-12-03,Toronto,55+,Male
CUST_03171,2022-02-20,Berlin,26-35,Male
CUST_03172,2021-11-01,Los Angeles,36-45,Other
CUST_03173,2022-04-10,New York,26-35,Male
CUST_03174,2021-03-16,Phoenix,18-25,Other
CUST_03175,2022-12-07,New York,18-25,Female
CUST_03176,2021-03-03,Paris,46-55,Other
CUST_03177,2021-06-11,Los Angeles,36-45,Male
CUST_03178,2022-03-27,London,36-45,Male
CUST_03179,2022-03-02,Sydney,26-35,Other
CUST_03180,2022-05-11,New York,26-35,Other
CUST_03181,2022-04-21,Los Angeles,36-45,Female
CUST_03182,2021-07-28,Berlin,46-55,Other
CUST_03183,2021-12-15,Phoenix,46-55,Female
CUST_03184,2022-09-14,New York,46-55,Other
CUST_03185,2021-05-28,Paris,55+,Male
CUST_03186,2021-11-17,Phoenix,26-35,Other
CUST_03187,2023-06-02,Houston,46-55,Male
CUST_03188,2023-01-06,London,36-45,Male
CUST_03189,2021-11-23,Houston,55+,Other
CUST_03190,2023-01-22,Houston,46-55,Male
CUST_03191,2023-06-01,Phoenix,18-25,Male
CUST_03192,2021-12-20,Phoenix,55+,Other
CUST_03193,2023-09-26,Berlin,55+,Male
CUST_03194,2022-02-13,London,26-35,Male
CUST_03195,2021-05-14,Sydney,18-25,Male
CUST_03196,2023-02-18,Los Angeles,55+,Other
CUST_03197,2022-01-15,Phoenix,55+,Male
CUST_03198,2022-06-12,Chicago,26-35,Male
CUST_03199,2022-07-30,Chicago,36-45,Female
CUST_03200,2021-04-19,Phoenix,36-45,Other
CUST_03201,2021-11-23,Los Angeles,18-25,Male
CUST_03202,2021-09-05,New York,26-35,Male
CUST_03203,2022-04-23,Paris,46-55,Male
CUST_03204,2021-05-06,Berlin,26-35,Other
CUST_03205,2021-10-01,Berlin,46-55,Male
CUST_03206,2022-04-06,Los Angeles,36-45,Female
CUST_03207,2021-09-11,Houston,18-25,Female
CUST_03208,2021-05-25,Berlin,46-55,Other
CUST_03209,2021-04-10,London,36-45,Other
CUST_03210,2021-02-21,Berlin,55+,Male
CUST_03211,2021-10-25,London,18-25,Female
CUST_03212,2023-08-27,Phoenix,46-55,Male
CUST_03213,2022-01-29,Chicago,26-35,Other
CUST_03214,2023-06-04,Phoenix,46-55,Female
CUST_03215,2022-09-23,Paris,55+,Other
CUST_03216,2022-03-05,Houston,18-25,Other
CUST_03217,2021-09-12,Chicago,18-25,Male
CUST_03218,2023-09-13,Los Angeles,26-35,Female
CUST_03219,2023-06-06,Phoenix,26-35,Female
CUST_03220,2023-07-13,Paris,46-55,Other
CUST_03221,2021-06-13,London,55+,Other
CUST_03222,2023-04-14,Berlin,26-35,Other
CUST_03223,2021-12-02,Sydney,55+,Male
CUST_03224,2023-08-15,New York,46-55,Female
CUST_03225,2022-08-15,Chicago,26-35,Male
CUST_03226,2023-01-09,New York,36-45,Other
CUST_03227,2021-11-17,Sydney,26-35,Male
CUST_03228,2021-07-14,New York,26-35,Male
CUST_03229,2023-02-21,Los Angeles,55+,Male
CUST_03230,2021-06-13,Toronto,18-25,Male
CUST_03231,2022-05-26,New York,36-45,Female
CUST_03232,2022-06-12,Los Angeles,36-45,Male
CUST_03233,2022-04-24,Toronto,18-25,Other
CUST_03234,2022-05-26,Toronto,36-45,Other
CUST_03235,2023-06-20,Chicago,36-45,Male
CUST_03236,2021-11-12,Paris,55+,Other
CUST_03237,2022-05-25,Paris,18-25,Male
CUST_03238,2021-01-24,Sydney,46-55,Other
CUST_03239,2021-04-03,Paris,46-55,Male
CUST_03240,2023-08-26,London,46-55,Male
CUST_03241,2022-02-07,Phoenix,46-55,Male
CUST_03242,2022-06-02,London,36-45,Female
CUST_03243,2022-04-14,Houston,36-45,Male
CUST_03244,2023-09-17,Berlin,55+,Male
CUST_03245,2021-09-04,Los Angeles,46-55,Female
CUST_03246,2021-08-09,Sydney,55+,Other
CUST_03247,2022-08-21,Paris,36-45,Other
CUST_03248,2021-12-28,Chicago,18-25,Female
CUST_03249,2021-02-19,Los Angeles,26-35,Other
CUST_03250,2021-02-21,Sydney,46-55,Female
CUST_03251,2021-10-16,Los Angeles,46-55,Other
CUST_03252,2022-05-22,Sydney,36-45,Other
CUST_03253,2022-09-04,Phoenix,26-35,Female
CUST_03254,2023-06-23,Sydney,55+,Male
CUST_03255,2023-05-14,Sydney,55+,Female
CUST_03256,2022-11-01,Houston,26-35,Female
CUST_03257,2022-11-20,Houston,55+,Female
CUST_03258,2022-04-27,Chicago,46-55,Other
CUST_03259,2021-10-20,Paris,46-55,Male
CUST_03260,2022-07-04,Phoenix,36-45,Other
CUST_03261,2021-01-09,London,46-55,Male
CUST_03262,2023-05-18,Toronto,36-45,Other
CUST_03263,2021-04-21,Chicago,55+,Other
CUST_03264,2022-03-18,London,18-25,Female
CUST_03265,2021-05-18,London,18-25,Female
CUST_03266,2023-06-23,Sydney,18-25,Male
CUST_03267,2021-09-28,Sydney,18-25,Male
CUST_03268,2023-01-15,New York,18-25,Male
CUST_03269,2022-01-10,Los Angeles,55+,Male
CUST_03270,2023-02-22,Sydney,46-55,Female
CUST_03271,2022-02-17,Los Angeles,18-25,Female
CUST_03272,2022-01-10,London,46-55,Other
CUST_03273,2021-02-16,Sydney,55+,Male
CUST_03274,2022-02-15,Sydney,55+,Other
CUST_03275,2021-02-22,Chicago,18-25,Female
CUST_03276,2022-08-07,Phoenix,46-55,Male
CUST_03277,2022-07-30,London,55+,Other
CUST_03278,2021-07-19,Paris,55+,Other
CUST_03279,2022-01-07,Paris,18-25,Female
CUST_03280,2022-07-21,Chicago,36-45,Male
CUST_03281,2021-10-23,Berlin,46-55,Other
CUST_03282,2021-03-17,Los Angeles,26-35,Other
CUST_03283,2022-01-31,Toronto,26-35,Male
CUST_03284,2022-06-01,Los Angeles,46-55,Female
CUST_03285,2022-04-07,London,55+,Other
CUST_03286,2023-02-22,Berlin,46-55,Female
CUST_03287,2022-07-18,Los Angeles,18-25,Other
CUST_03288,2021-10-14,Phoenix,26-35,Other
CUST_03289,2023-04-26,Berlin,46-55,Other
CUST_03290,2022-10-01,Sydney,18-25,Other
CUST_03291,2022-11-28,Toronto,36-45,Male
CUST_03292,2022-09-18,Paris,46-55,Other
CUST_03293,2021-05-02,Toronto,46-55,Female
CUST_03294,2021-05-12,Houston,46-55,Other
CUST_03295,2023-09-26,Paris,18-25,Female
CUST_03296,2021-04-10,Houston,36-45,Female
CUST_03297,2022-02-08,Berlin,26-35,Female
CUST_03298,2022-01-18,Chicago,55+,Other
CUST_03299,2023-03-25,Sydney,36-45,Female
CUST_03300,2021-12-14,Toronto,36-45,Female
CUST_03301,2022-07-26,Los Angeles,36-45,Female
CUST_03302,2023-08-20,London,36-45,Female
CUST_03303,2022-01-10,Houston,46-55,Female
CUST_03304,2023-02-13,Paris,26-35,Female
CUST_03305,2021-05-28,Toronto,18-25,Other
CUST_03306,2021-07-23,Toronto,46-55,Other
CUST_03307,2022-09-09,Paris,18-25,Male
CUST_03308,2022-06-06,London,18-25,Male
CUST_03309,2022-02-16,Berlin,18-25,Other
CUST_03310,2022-05-28,Houston,26-35,Male
CUST_03311,2021-02-11,Chicago,36-45,Male
CUST_03312,2021-02-16,Los Angeles,55+,Other
CUST_03313,2021-02-09,Paris,55+,Female
CUST_03314,2021-05-21,Sydney,36-45,Female
CUST_03315,2023-01-01,Los Angeles,36-45,Female
CUST_03316,2021-12-08,Paris,26-35,Female
CUST_03317,2023-04-04,Paris,55+,Female
CUST_03318,2022-05-01,Sydney,46-55,Female
CUST_03319,2022-06-16,London,26-35,Female
CUST_03320,2022-04-13,Berlin,55+,Female
CUST_03321,2021-06-02,Los Angeles,46-55,Female
CUST_03322,2022-09-13,Sydney,26-35,Male
CUST_03323,2023-07-04,Chicago,55+,Male
CUST_03324,2022-06-12,Phoenix,46-55,Other
CUST_03325,2021-05-24,Toronto,18-25,Female
CUST_03326,2021-12-02,Los Angeles,55+,Female
CUST_03327,2023-08-12,Paris,46-55,Male
CUST_03328,2022-09-20,Los Angeles,26-35,Male
CUST_03329,2021-11-23,Paris,46-55,Female
CUST_03330,2021-06-16,Toronto,26-35,Female
CUST_03331,2022-02-07,London,46-55,Other
CUST_03332,2022-09-24,Sydney,36-45,Male
CUST_03333,2023-01-28,New York,55+,Female
CUST_03334,2023-05-13,Los Angeles,26-35,Female
CUST_03335,2021-11-03,Houston,46-55,Male
CUST_03336,2022-08-31,Chicago,26-35,Female
CUST_03337,2021-12-11,Paris,18-25,Other
CUST_03338,2022-06-04,New York,26-35,Male
CUST_03339,2023-04-29,Chicago,55+,Male
CUST_03340,2022-06-06,Chicago,18-25,Other
CUST_03341,2022-06-30,Sydney,55+,Male
CUST_03342,2022-05-17,Berlin,46-55,Male
CUST_03343,2022-12-27,Phoenix,36-45,Male
CUST_03344,2022-07-31,Toronto,55+,Male
CUST_03345,2021-11-03,Paris,26-35,Female
CUST_03346,2022-05-02,Paris,36-45,Female
CUST_03347,2023-04-16,Sydney,26-35,Male
CUST_03348,2021-01-18,Houston,18-25,Female
CUST_03349,2022-01-13,Houston,18-25,Female
CUST_03350,2021-12-06,London,18-25,Male
CUST_03351,2022-11-21,Phoenix,46-55,Male
CUST_03352,2021-04-23,Paris,18-25,Female
CUST_03353,2022-03-03,Phoenix,55+,Female
CUST_03354,2022-08-21,Toronto,26-35,Male
CUST_03355,2021-11-12,London,18-25,Female
CUST_03356,2023-03-27,Los Angeles,55+,Other
CUST_03357,2023-07-10,Paris,55+,Female
CUST_03358,2023-01-13,New York,18-25,Male
CUST_03359,2023-06-13,Paris,55+,Male
CUST_03360,2022-12-06,Berlin,46-55,Female
CUST_03361,2022-10-07,Toronto,18-25,Other
CUST_03362,2021-01-28,Chicago,26-35,Other
CUST_03363,2022-09-04,Phoenix,46-55,Female
CUST_03364,2022-05-01,New York,36-45,Female
CUST_03365,2021-09-29,London,26-35,Female
CUST_03366,2023-09-18,Berlin,26-35,Male
CUST_03367,2022-11-03,New York,26-35,Female
CUST_03368,2023-03-13,New York,36-45,Other
CUST_03369,2023-09-23,Berlin,26-35,Male
CUST_03370,2023-03-06,London,55+,Female
CUST_03371,2022-08-16,Los Angeles,26-35,Male
CUST_03372,2022-08-15,Phoenix,46-55,Male
CUST_03373,2021-08-22,New York,36-45,Female
CUST_03374,2023-01-09,Houston,18-25,Other
CUST_03375,2021-02-22,Toronto,36-45,Female
CUST_03376,2022-08-21,Paris,18-25,Other
CUST_03377,2022-05-07,Toronto,26-35,Female
CUST_03378,2021-06-24,London,18-25,Male
CUST_03379,2022-06-21,Toronto,55+,Male
CUST_03380,2022-10-07,Toronto,18-25,Other
CUST_03381,2023-01-09,Toronto,18-25,Female
CUST_03382,2022-09-27,Toronto,46-55,Male
CUST_03383,2023-03-05,Berlin,55+,Female
CUST_03384,2023-05-12,Houston,18-25,Female
CUST_03385,2022-01-25,Chicago,18-25,Male
CUST_03386,2021-06-01,Sydney,26-35,Female
CUST_03387,2023-04-22,Chicago,36-45,Other
CUST_03388,2022-11-29,Houston,36-45,Male
CUST_03389,2021-09-06,Berlin,26-35,Female
CUST_03390,2021-02-02,Toronto,18-25,Other
CUST_03391,2022-08-10,London,18-25,Female
CUST_03392,2023-08-29,Toronto,46-55,Other
CUST_03393,2022-12-19,Chicago,36-45,Other
CUST_03394,2021-04-23,Phoenix,26-35,Female
CUST_03395,2021-07-15,Chicago,46-55,Other
CUST_03396,2021-01-20,Chicago,18-25,Male
CUST_03397,2022-03-28,New York,46-55,Other
CUST_03398,2021-11-18,Los Angeles,18-25,Male
CUST_03399,2022-03-05,New York,46-55,Other
CUST_03400,2021-06-05,Chicago,18-25,Female
CUST_03401,2022-02-27,Sydney,46-55,Female
CUST_03402,2022-12-09,Toronto,18-25,Other
CUST_03403,2021-07-28,Chicago,26-35,Female
CUST_03404,2022-02-25,Los Angeles,46-55,Other
CUST_03405,2022-05-29,Chicago,46-55,Male
CUST_03406,2023-03-05,Toronto,36-45,Female
CUST_03407,2022-09-19,Sydney,46-55,Other
CUST_03408,2023-08-01,Paris,26-35,Female
CUST_03409,2022-04-28,Toronto,26-35,Male
CUST_03410,2023-06-13,Paris,36-45,Male
CUST_03411,2023-05-19,Chicago,18-25,Female
CUST_03412,2023-01-24,Sydney,26-35,Female
CUST_03413,2023-01-15,Berlin,55+,Female
CUST_03414,2021-03-05,Toronto,55+,Male
CUST_03415,2022-12-24,Berlin,18-25,Male
CUST_03416,2021-05-22,Sydney,18-25,Female
CUST_03417,2022-06-16,Toronto,36-45,Other
CUST_03418,2021-08-01,London,36-45,Male
CUST_03419,2022-07-29,Houston,46-55,Female
CUST_03420,2021-11-29,Chicago,55+,Other
CUST_03421,2022-11-10,Toronto,55+,Female
CUST_03422,2022-05-05,Paris,55+,Female
CUST_03423,2022-06-23,New York,18-25,Other
CUST_03424,2022-01-21,Paris,26-35,Female
CUST_03425,2021-11-18,Sydney,55+,Other
CUST_03426,2023-09-07,Houston,36-45,Female
CUST_03427,2021-06-27,Berlin,18-25,Other
CUST_03428,2022-04-16,Phoenix,26-35,Male
CUST_03429,2023-07-24,Toronto,55+,Male
CUST_03430,2022-06-30,Berlin,18-25,Female
CUST_03431,2021-12-17,Paris,55+,Other
CUST_03432,2022-07-14,London,18-25,Other
CUST_03433,2021-12-29,New York,55+,Male
CUST_03434,2022-11-24,New York,55+,Other
CUST_03435,2023-03-02,Paris,26-35,Other
CUST_03436,2023-06-08,Sydney,26-35,Other
CUST_03437,2023-01-09,London,36-45,Male
CUST_03438,2022-11-29,Los Angeles,18-25,Male
CUST_03439,2022-10-21,Paris,26-35,Female
CUST_03440,2023-04-03,Sydney,18-25,Other
CUST_03441,2022-12-11,Los Angeles,36-45,Female
CUST_03442,2021-09-28,Chicago,26-35,Male
CUST_03443,2022-09-17,Berlin,26-35,Female
CUST_03444,2022-05-11,Phoenix,18-25,Other
CUST_03445,2021-07-16,Sydney,26-35,Male
CUST_03446,2023-09-08,Berlin,36-45,Female
CUST_03447,2021-09-10,Los Angeles,36-45,Male
CUST_03448,2021-10-13,Berlin,46-55,Other
CUST_03449,2022-07-26,Paris,26-35,Female
CUST_03450,2021-11-02,Los Angeles,18-25,Male
CUST_03451,2021-08-19,Houston,36-45,Other
CUST_03452,2023-08-23,Sydney,55+,Female
CUST_03453,2023-09-24,Los Angeles,36-45,Female
CUST_03454,2021-11-01,Berlin,46-55,Other
CUST_03455,2023-03-01,Paris,46-55,Other
CUST_03456,2021-10-23,Phoenix,46-55,Female
CUST_03457,2022-12-23,Paris,55+,Male
CUST_03458,2021-08-01,New York,46-55,Female
CUST_03459,2022-12-08,London,26-35,Female
CUST_03460,2022-12-23,Berlin,36-45,Male
CUST_03461,2022-05-16,New York,26-35,Female
CUST_03462,2021-11-21,Sydney,26-35,Other
CUST_03463,2022-05-07,Sydney,36-45,Male
CUST_03464,2021-12-24,Berlin,46-55,Female
CUST_03465,2022-07-28,Sydney,18-25,Male
CUST_03466,2023-08-15,Paris,55+,Female
CUST_03467,2023-08-15,London,55+,Male
CUST_03468,2023-03-26,Toronto,36-45,Male
CUST_03469,2023-01-09,London,26-35,Other
CUST_03470,2021-10-08,Phoenix,26-35,Male
CUST_03471,2021-10-22,Phoenix,46-55,Female
CUST_03472,2021-05-05,Chicago,46-55,Female
CUST_03473,2022-08-11,New York,46-55,Other
CUST_03474,2022-11-24,Paris,46-55,Female
CUST_03475,2022-07-11,Phoenix,55+,Other
CUST_03476,2022-01-24,Paris,36-45,Male
CUST_03477,2023-07-07,Phoenix,36-45,Female
CUST_03478,2022-02-09,New York,55+,Female
CUST_03479,2023-04-19,Sydney,18-25,Female
CUST_03480,2021-12-20,Paris,55+,Female
CUST_03481,2023-09-05,Chicago,46-55,Other
CUST_03482,2023-03-03,Paris,46-55,Other
CUST_03483,2023-04-04,New York,26-35,Male
CUST_03484,2021-05-30,Phoenix,55+,Other
CUST_03485,2021-10-25,Paris,36-45,Male
CUST_03486,2021-02-13,New York,36-45,Other
CUST_03487,2021-10-22,Phoenix,18-25,Other
CUST_03488,2023-09-06,Sydney,46-55,Male
CUST_03489,2023-01-02,Los Angeles,26-35,Female
CUST_03490,2021-03-22,Chicago,18-25,Other
CUST_03491,2021-12-21,Berlin,55+,Male
CUST_03492,2023-08-05,Los Angeles,36-45,Other
CUST_03493,2022-03-29,Phoenix,55+,Male
CUST_03494,2022-11-03,Phoenix,46-55,Other
CUST_03495,2021-09-20,Chicago,36-45,Other
CUST_03496,2023-02-05,Paris,55+,Female
CUST_03497,2022-05-06,Phoenix,55+,Male
CUST_03498,2021-08-08,Phoenix,36-45,Female
CUST_03499,2021-07-26,Phoenix,46-55,Female
CUST_03500,2023-04-28,New York,18-25,Other
CUST_03501,2022-07-06,Los Angeles,18-25,Male
CUST_03502,2021-10-05,Paris,26-35,Female
CUST_03503,2023-08-14,Chicago,36-45,Female
CUST_03504,2022-07-30,Paris,46-55,Male
CUST_03505,2022-12-14,Chicago,26-35,Male
CUST_03506,2021-10-06,Sydney,36-45,Female
CUST_03507,2021-05-21,London,26-35,Male
CUST_03508,2021-04-22,Chicago,18-25,Male
CUST_03509,2022-09-23,Phoenix,26-35,Other
CUST_03510,2023-01-29,Houston,36-45,Other
CUST_03511,2022-08-24,Sydney,36-45,Female
CUST_03512,2021-09-03,Chicago,26-35,Male
CUST_03513,2021-09-06,Berlin,36-45,Female
CUST_03514,2021-02-21,New York,18-25,Female
CUST_03515,2022-11-17,London,18-25,Male
CUST_03516,2023-07-16,Los Angeles,36-45,Female
CUST_03517,2022-06-28,Chicago,18-25,Other
CUST_03518,2021-08-20,Paris,36-45,Female
CUST_03519,2022-10-16,Chicago,26-35,Other
CUST_03520,2021-08-27,Sydney,46-55,Male
CUST_03521,2021-02-23,Toronto,55+,Other
CUST_03522,2021-04-13,Toronto,36-45,Female
CUST_03523,2022-02-28,Houston,26-35,Female
CUST_03524,2021-12-05,Sydney,55+,Male
CUST_03525,2023-01-05,Chicago,18-25,Female
CUST_03526,2022-04-29,Houston,46-55,Female
CUST_03527,2021-04-13,Paris,36-45,Female
CUST_03528,2022-11-29,London,55+,Male
CUST_03529,2023-03-01,New York,26-35,Other
CUST_03530,2021-05-21,Phoenix,55+,Other
CUST_03531,2021-01-06,Los Angeles,26-35,Female
CUST_03532,2023-09-15,New York,18-25,Female
CUST_03533,2022-07-18,Chicago,55+,Male
CUST_03534,2023-08-10,Sydney,36-45,Other
CUST_03535,2021-06-11,Toronto,55+,Male
CUST_03536,2022-02-21,Sydney,18-25,Female
CUST_03537,2022-10-31,Phoenix,55+,Male
CUST_03538,2023-08-16,Sydney,46-55,Male
CUST_03539,2023-06-21,Berlin,46-55,Male
CUST_03540,2023-06-19,Houston,36-45,Female
CUST_03541,2022-05-03,Toronto,36-45,Other
CUST_03542,2022-05-04,Toronto,26-35,Female
CUST_03543,2022-10-29,Sydney,26-35,Female
CUST_03544,2021-07-24,Phoenix,18-25,Male
CUST_03545,2023-02-14,Chicago,46-55,Female
CUST_03546,2023-09-15,Berlin,46-55,Other
CUST_03547,2021-10-22,Toronto,18-25,Female
CUST_03548,2021-11-25,New York,36-45,Other
CUST_03549,2021-10-20,Phoenix,46-55,Male
CUST_03550,2022-10-24,Sydney,18-25,Other
CUST_03551,2021-03-02,Toronto,18-25,Female
CUST_03552,2023-07-19,London,46-55,Other
CUST_03553,2023-02-27,Berlin,26-35,Female
CUST_03554,2021-04-02,New York,55+,Female
CUST_03555,2022-10-30,Los Angeles,36-45,Male
CUST_03556,2022-08-11,Berlin,55+,Female
CUST_03557,2021-08-26,London,46-55,Other
CUST_03558,2022-07-02,Toronto,26-35,Male
CUST_03559,2023-01-27,Paris,55+,Other
CUST_03560,2023-01-11,Phoenix,18-25,Female
CUST_03561,2023-05-21,London,36-45,Female
CUST_03562,2023-08-18,Phoenix,18-25,Other
CUST_03563,2021-02-08,Phoenix,55+,Other
CUST_03564,2023-07-25,Los Angeles,18-25,Male
CUST_03565,2023-08-02,Phoenix,46-55,Other
CUST_03566,2021-06-29,Paris,36-45,Male
CUST_03567,2022-03-04,Toronto,26-35,Other
CUST_03568,2023-06-23,Sydney,46-55,Other
CUST_03569,2023-05-08,Houston,18-25,Other
CUST_03570,2021-06-30,Paris,55+,Male
CUST_03571,2023-08-15,Houston,55+,Female
CUST_03572,2023-07-31,Berlin,18-25,Male
CUST_03573,2021-02-07,London,36-45,Male
CUST_03574,2023-05-07,Chicago,18-25,Male
CUST_03575,2022-02-11,London,18-25,Male
CUST_03576,2023-03-18,Berlin,46-55,Male
CUST_03577,2022-05-23,New York,18-25,Other
CUST_03578,2021-07-10,New York,46-55,Male
CUST_03579,2023-08-18,Los Angeles,36-45,Other
CUST_03580,2023-02-06,New York,36-45,Male
CUST_03581,2023-09-13,Toronto,36-45,Male
CUST_03582,2023-06-13,Los Angeles,36-45,Female
CUST_03583,2023-08-07,Berlin,46-55,Female
CUST_03584,2021-10-24,Los Angeles,18-25,Female
CUST_03585,2023-06-17,Sydney,55+,Male
CUST_03586,2021-02-08,London,36-45,Female
CUST_03587,2021-01-10,Houston,46-55,Female
CUST_03588,2021-11-02,Phoenix,55+,Male
CUST_03589,2022-08-05,Phoenix,18-25,Female
CUST_03590,2022-09-10,Houston,46-55,Female
CUST_03591,2021-04-20,New York,36-45,Other
CUST_03592,2023-08-09,New York,46-55,Male
CUST_03593,2021-12-10,Paris,46-55,Other
CUST_03594,2021-10-19,Los Angeles,18-25,Female
CUST_03595,2022-04-11,New York,36-45,Other
CUST_03596,2022-10-19,Paris,55+,Female
CUST_03597,2022-07-11,Houston,18-25,Other
CUST_03598,2022-06-21,Paris,18-25,Male
CUST_03599,2022-05-21,Los Angeles,26-35,Other
CUST_03600,2023-06-30,Los Angeles,18-25,Male
CUST_03601,2023-08-20,Los Angeles,18-25,Male
CUST_03602,2021-05-18,Paris,26-35,Female
CUST_03603,2023-05-22,Chicago,18-25,Male
CUST_03604,2022-06-01,Toronto,36-45,Male
CUST_03605,2022-04-25,Paris,46-55,Female
CUST_03606,2021-10-07,Chicago,26-35,Male
CUST_03607,2021-07-17,Los Angeles,26-35,Male
CUST_03608,2023-04-09,Chicago,18-25,Male
CUST_03609,2021-04-26,Phoenix,26-35,Other
CUST_03610,2021-12-05,Phoenix,36-45,Other
CUST_03611,2021-06-16,Sydney,55+,Other
CUST_03612,2023-01-19,Los Angeles,18-25,Male
CUST_03613,2022-04-15,Sydney,18-25,Male
CUST_03614,2022-10-26,Phoenix,36-45,Other
CUST_03615,2021-09-21,Toronto,18-25,Other
CUST_03616,2023-01-06,London,18-25,Male
CUST_03617,2021-07-10,Phoenix,18-25,Female
CUST_03618,2021-01-15,Chicago,36-45,Male
CUST_03619,2023-01-25,Los Angeles,18-25,Male
CUST_03620,2021-12-12,Phoenix,36-45,Male
CUST_03621,2023-03-21,New York,36-45,Male
CUST_03622,2021-10-30,Toronto,55+,Male
CUST_03623,2022-08-05,Toronto,46-55,Male
CUST_03624,2022-11-22,London,36-45,Other
CUST_03625,2023-02-15,New York,26-35,Female
CUST_03626,2021-07-17,Phoenix,26-35,Female
CUST_03627,2021-06-29,Phoenix,55+,Female
CUST_03628,2022-09-18,Chicago,46-55,Other
CUST_03629,2023-05-27,Sydney,18-25,Other
CUST_03630,2022-10-17,Los Angeles,26-35,Female
CUST_03631,2023-07-08,Sydney,36-45,Male
CUST_03632,2022-02-20,Houston,26-35,Other
CUST_03633,2023-04-27,Paris,55+,Female
CUST_03634,2022-03-14,Toronto,46-55,Female
CUST_03635,2022-06-12,Chicago,46-55,Male
CUST_03636,2021-12-02,Sydney,18-25,Other
CUST_03637,2021-03-30,Los Angeles,55+,Other
CUST_03638,2022-02-15,Chicago,55+,Other
CUST_03639,2022-11-17,Berlin,26-35,Female
CUST_03640,2021-04-08,Toronto,55+,Other
CUST_03641,2021-07-09,Houston,46-55,Male
CUST_03642,2021-05-24,Paris,46-55,Male
CUST_03643,2022-05-04,Los Angeles,36-45,Male
CUST_03644,2021-11-28,Sydney,36-45,Other
CUST_03645,2023-08-17,Phoenix,46-55,Male
CUST_03646,2021-09-12,Los Angeles,26-35,Male
CUST_03647,2021-01-07,New York,18-25,Male
CUST_03648,2021-09-25,Los Angeles,36-45,Other
CUST_03649,2022-01-28,Los Angeles,36-45,Female
CUST_03650,2021-08-30,Paris,18-25,Male
CUST_03651,2022-04-03,Phoenix,36-45,Female
CUST_03652,2023-02-11,Sydney,55+,Other
CUST_03653,2021-10-01,New York,26-35,Male
CUST_03654,2023-09-04,Sydney,26-35,Other
CUST_03655,2021-12-04,Chicago,18-25,Female
CUST_03656,2021-11-06,New York,18-25,Other
CUST_03657,2022-08-20,New York,46-55,Male
CUST_03658,2023-01-11,Toronto,18-25,Female
CUST_03659,2022-08-10,Phoenix,26-35,Male
CUST_03660,2021-01-12,Chicago,18-25,Male
CUST_03661,2021-09-25,London,26-35,Other
CUST_03662,2022-11-01,Toronto,46-55,Male
CUST_03663,2022-01-04,Paris,46-55,Other
CUST_03664,2022-12-11,New York,26-35,Other
CUST_03665,2021-08-30,Berlin,46-55,Other
CUST_03666,2021-03-05,Sydney,18-25,Female
CUST_03667,2022-11-15,Sydney,36-45,Female
CUST_03668,2021-05-02,Toronto,26-35,Other
CUST_03669,2022-04-22,Toronto,55+,Female
CUST_03670,2021-11-11,Los Angeles,55+,Other
CUST_03671,2021-06-13,Berlin,55+,Female
CUST_03672,2022-02-20,Houston,36-45,Male
CUST_03673,2022-12-04,New York,36-45,Male
CUST_03674,2022-05-30,Toronto,46-55,Other
CUST_03675,2023-08-04,Sydney,26-35,Female
CUST_03676,2023-07-06,Los Angeles,55+,Female
CUST_03677,2023-06-29,Paris,18-25,Male
CUST_03678,2022-12-22,Berlin,26-35,Female
CUST_03679,2023-02-28,London,26-35,Female
CUST_03680,2021-11-15,London,36-45,Female
CUST_03681,2022-12-08,Phoenix,46-55,Male
CUST_03682,2021-05-01,Toronto,46-55,Other
CUST_03683,2022-10-17,New York,55+,Female
CUST_03684,2023-07-28,Los Angeles,55+,Female
CUST_03685,2023-08-22,London,26-35,Male
CUST_03686,2021-10-30,Berlin,46-55,Female
CUST_03687,2022-01-12,London,26-35,Other
CUST_03688,2022-09-22,Los Angeles,18-25,Other
CUST_03689,2021-08-15,Sydney,36-45,Other
CUST_03690,2021-08-13,Phoenix,46-55,Other
CUST_03691,2023-09-08,Houston,26-35,Female
