customer_id,last_order_date,frequency,monetary,recency,r_score,f_score,m_score,rfm_score,rfm_total,segment,signup_date,location,age_group,gender
CUST_02386,2023-03-07,7,747.76,240,2,3,2,232,2.3333333333333335,Others,2021-06-27,Sydney,18-25,Other
CUST_02387,2023-09-02,20,7870.54,61,5,5,5,555,5.0,Champion,2022-09-09,Sydney,46-55,Female
CUST_02388,2023-04-08,5,1793.3200000000002,208,3,3,4,334,3.3333333333333335,Loyal Customer,2021-06-06,Berlin,18-25,Other
CUST_02389,2023-03-05,1,16.29,242,2,1,1,211,1.3333333333333333,Lost,2023-02-18,Phoenix,26-35,Female
CUST_02390,2023-04-25,8,1174.78,191,3,3,3,333,3.0,Loyal Customer,2023-02-17,Berlin,36-45,Other
CUST_02391,2023-07-28,10,1682.33,97,4,4,3,443,3.6666666666666665,Loyal Customer,2022-11-03,Sydney,26-35,Male
CUST_02392,2023-07-17,8,809.3299999999999,108,4,3,2,432,3.0,Others,2021-03-19,Houston,46-55,Other
CUST_02393,2023-03-24,4,1195.75,223,2,2,3,223,2.3333333333333335,Others,2021-07-01,Paris,46-55,Other
CUST_02394,2023-11-01,50,10832.13,1,5,5,5,555,5.0,Champion,2023-09-02,Chicago,36-45,Female
CUST_02395,2023-03-06,2,1157.24,241,2,1,3,213,2.0,Others,2023-03-03,Berlin,36-45,Female
CUST_02396,2023-07-28,15,2522.96,97,4,4,4,444,4.0,Champion,2022-10-06,London,36-45,Other
CUST_02397,2023-08-25,17,2054.14,69,4,4,4,444,4.0,Champion,2022-05-21,London,46-55,Male
CUST_02398,2023-10-20,36,9640.83,13,5,5,5,555,5.0,Champion,2022-04-21,Sydney,26-35,Female
CUST_02399,2023-04-23,6,830.09,193,3,3,2,332,2.6666666666666665,Others,2023-02-12,Phoenix,55+,Male
CUST_02400,2023-03-20,3,839.11,227,2,2,2,222,2.0,Lost,2022-08-01,Paris,36-45,Other
CUST_02401,2023-08-23,14,4127.18,71,4,4,5,445,4.333333333333333,Champion,2023-02-18,Berlin,18-25,Female
CUST_02402,2023-10-30,48,15354.75,3,5,5,5,555,5.0,Champion,2022-08-17,Chicago,46-55,Female
CUST_02403,2023-04-21,6,1236.8400000000001,195,3,3,3,333,3.0,Loyal Customer,2022-04-05,Los Angeles,46-55,Other
CUST_02404,2023-08-09,16,2975.75,85,4,4,4,444,4.0,Champion,2022-11-29,Berlin,26-35,Other
CUST_02405,2023-08-06,5,1608.72,88,4,3,3,433,3.3333333333333335,Loyal Customer,2023-08-05,Chicago,26-35,Other
CUST_02406,2023-06-24,4,429.8,131,3,2,2,322,2.3333333333333335,Others,2023-06-23,Sydney,36-45,Female
CUST_02407,2023-07-28,7,1054.47,97,4,3,3,433,3.3333333333333335,Loyal Customer,2022-08-02,Phoenix,46-55,Female
CUST_02408,2023-08-18,15,4468.53,76,4,4,5,445,4.333333333333333,Champion,2022-10-21,Phoenix,18-25,Male
CUST_02409,2023-02-25,2,153.86,250,2,1,1,211,1.3333333333333333,Lost,2022-10-13,Berlin,36-45,Other
CUST_02410,2023-05-02,7,824.57,184,3,3,2,332,2.6666666666666665,Others,2022-10-02,London,26-35,Other
CUST_02411,2022-09-26,3,837.86,402,1,2,2,122,1.6666666666666667,Lost,2021-11-27,Sydney,18-25,Female
CUST_02412,2023-10-30,41,9309.89,3,5,5,5,555,5.0,Champion,2023-06-04,New York,26-35,Male
CUST_02413,2023-09-23,8,2113.2,40,5,3,4,534,4.0,Loyal Customer,2023-09-22,Berlin,36-45,Other
CUST_02414,2023-10-08,48,11250.19,25,5,5,5,555,5.0,Champion,2022-10-05,Toronto,18-25,Other
CUST_02415,2023-04-17,8,1495.53,199,3,3,3,333,3.0,Loyal Customer,2021-11-20,Chicago,26-35,Other
CUST_02416,2021-08-21,2,180.76999999999998,803,1,1,1,111,1.0,Lost,2021-06-04,New York,46-55,Female
CUST_02417,2023-08-02,16,3336.83,92,4,4,4,444,4.0,Champion,2022-03-27,Paris,46-55,Male
CUST_02418,2023-10-10,42,16446.170000000002,23,5,5,5,555,5.0,Champion,2021-03-11,London,36-45,Other
CUST_02419,2023-09-13,41,13503.1,50,5,5,5,555,5.0,Champion,2022-04-26,Paris,18-25,Male
CUST_02420,2023-07-19,13,2535.7799999999997,106,4,4,4,444,4.0,Champion,2022-03-29,Houston,26-35,Other
CUST_02421,2023-09-02,15,2522.15,61,5,4,4,544,4.333333333333333,Champion,2022-10-09,London,26-35,Female
CUST_02422,2023-10-02,32,8535.09,31,5,5,5,555,5.0,Champion,2021-11-07,Los Angeles,46-55,Other
CUST_02423,2023-03-28,2,944.44,219,2,1,3,213,2.0,Others,2023-03-27,Berlin,36-45,Male
CUST_02424,2022-12-15,4,364.94,322,1,2,2,122,1.6666666666666667,Lost,2021-10-09,Toronto,18-25,Male
CUST_02425,2023-07-29,8,682.3900000000001,96,4,3,2,432,3.0,Others,2022-08-29,Houston,46-55,Other
CUST_02426,2021-09-03,3,547.15,790,1,2,2,122,1.6666666666666667,Lost,2021-02-27,Berlin,46-55,Male
CUST_02427,2023-10-24,25,4385.5,9,5,5,5,555,5.0,Champion,2021-12-27,Sydney,55+,Other
CUST_02428,2023-02-04,2,113.18,271,2,1,1,211,1.3333333333333333,Lost,2022-06-04,Berlin,46-55,Female
CUST_02429,2023-08-03,14,1277.89,91,4,4,3,443,3.6666666666666665,Loyal Customer,2021-03-17,Chicago,26-35,Other
CUST_02430,2023-01-19,3,295.56,287,2,2,1,221,1.6666666666666667,Lost,2021-11-14,Paris,36-45,Male
CUST_02431,2023-02-12,6,1813.71,263,2,3,4,234,3.0,Needs Attention,2022-04-18,Phoenix,46-55,Other
CUST_02432,2023-01-10,3,142.32999999999998,296,1,2,1,121,1.3333333333333333,Lost,2022-04-08,London,55+,Male
CUST_02433,2022-03-18,1,74.57,594,1,1,1,111,1.0,Lost,2021-02-08,Toronto,46-55,Male
CUST_02434,2023-07-02,9,968.4300000000001,123,3,4,3,343,3.3333333333333335,Loyal Customer,2021-02-28,London,26-35,Other
CUST_02435,2022-05-27,2,802.8299999999999,524,1,1,2,112,1.3333333333333333,Lost,2022-01-13,Los Angeles,18-25,Male
CUST_02436,2023-08-15,16,1944.6,79,4,4,4,444,4.0,Champion,2023-05-02,Los Angeles,18-25,Male
CUST_02437,2023-08-27,16,3408.45,67,4,4,4,444,4.0,Champion,2021-10-21,Berlin,18-25,Male
CUST_02438,2023-07-19,16,1442.46,106,4,4,3,443,3.6666666666666665,Loyal Customer,2021-03-20,Los Angeles,26-35,Other
CUST_02439,2023-04-08,6,636.54,208,3,3,2,332,2.6666666666666665,Others,2022-10-23,New York,26-35,Female
CUST_02440,2023-08-25,18,4708.95,69,4,4,5,445,4.333333333333333,Champion,2023-06-04,Chicago,36-45,Other
CUST_02441,2023-09-29,7,1220.0,34,5,3,3,533,3.6666666666666665,Loyal Customer,2023-09-28,Chicago,55+,Male
CUST_02442,2023-05-27,5,394.24,159,3,3,2,332,2.6666666666666665,Others,2023-05-26,New York,18-25,Female
CUST_02443,2023-01-07,2,569.6800000000001,299,1,1,2,112,1.3333333333333333,Lost,2021-04-03,Houston,26-35,Male
CUST_02444,2023-02-28,2,108.97,247,2,1,1,211,1.3333333333333333,Lost,2022-09-22,Los Angeles,18-25,Male
CUST_02445,2023-04-28,7,3039.56,188,3,3,4,334,3.3333333333333335,Loyal Customer,2022-09-01,Sydney,36-45,Female
CUST_02446,2023-06-13,10,3298.43,142,3,4,4,344,3.6666666666666665,Loyal Customer,2022-06-04,Houston,46-55,Other
CUST_02447,2023-05-25,10,1022.19,161,3,4,3,343,3.3333333333333335,Loyal Customer,2022-01-29,Los Angeles,55+,Other
CUST_02448,2023-07-18,12,1985.94,107,4,4,4,444,4.0,Champion,2022-04-19,New York,18-25,Other
CUST_02449,2023-10-23,42,10401.44,10,5,5,5,555,5.0,Champion,2022-08-18,Paris,46-55,Female
CUST_02450,2023-08-22,10,1479.3899999999999,72,4,4,3,443,3.6666666666666665,Loyal Customer,2022-07-22,Toronto,46-55,Female
CUST_02451,2023-09-06,8,1464.95,57,5,3,3,533,3.6666666666666665,Loyal Customer,2023-09-05,Sydney,36-45,Female
CUST_02452,2023-03-23,3,316.90999999999997,224,2,2,1,221,1.6666666666666667,Lost,2023-03-22,Berlin,36-45,Other
CUST_02453,2023-04-14,5,2100.26,202,3,3,4,334,3.3333333333333335,Loyal Customer,2023-01-27,Paris,46-55,Female
CUST_02454,2023-08-26,12,3321.0,68,4,4,4,444,4.0,Champion,2023-07-07,Paris,18-25,Male
CUST_02455,2022-09-30,3,483.32,398,1,2,2,122,1.6666666666666667,Lost,2021-02-12,Phoenix,46-55,Female
CUST_02456,2023-10-26,34,7584.2699999999995,7,5,5,5,555,5.0,Champion,2022-04-06,New York,26-35,Male
CUST_02457,2023-07-21,6,1273.06,104,4,3,3,433,3.3333333333333335,Loyal Customer,2023-07-20,London,55+,Male
CUST_02458,2023-04-29,5,1215.6,187,3,3,3,333,3.0,Loyal Customer,2023-04-10,Houston,26-35,Female
CUST_02459,2023-01-16,4,661.83,290,2,2,2,222,2.0,Lost,2022-08-09,Paris,55+,Female
CUST_02460,2023-05-03,4,1188.05,183,3,2,3,323,2.6666666666666665,Others,2022-10-30,Los Angeles,26-35,Male
CUST_02461,2022-02-02,3,143.8,638,1,2,1,121,1.3333333333333333,Lost,2021-07-12,New York,26-35,Other
CUST_02462,2022-09-22,2,1353.8799999999999,406,1,1,3,113,1.6666666666666667,Others,2021-11-26,Houston,36-45,Female
CUST_02463,2023-01-24,3,325.03999999999996,282,2,2,2,222,2.0,Lost,2022-09-12,Sydney,18-25,Female
CUST_02464,2022-11-22,3,182.55,345,1,2,1,121,1.3333333333333333,Lost,2022-05-03,Los Angeles,36-45,Female
CUST_02465,2022-12-30,7,737.53,307,1,3,2,132,2.0,Others,2022-05-29,Sydney,26-35,Male
CUST_02466,2023-06-26,10,861.26,129,3,4,2,342,3.0,Others,2021-06-04,New York,46-55,Male
CUST_02467,2023-09-09,9,1345.9299999999998,54,5,4,3,543,4.0,Loyal Customer,2023-09-08,London,26-35,Female
CUST_02468,2023-10-22,36,8938.39,11,5,5,5,555,5.0,Champion,2021-03-05,Berlin,46-55,Female
CUST_02469,2023-04-19,5,594.92,197,3,3,2,332,2.6666666666666665,Others,2022-04-07,Toronto,18-25,Male
CUST_02470,2023-01-11,4,1207.1,295,2,2,3,223,2.3333333333333335,Others,2021-04-16,London,55+,Male
CUST_02471,2023-08-29,19,2570.52,65,4,5,4,454,4.333333333333333,Champion,2023-04-11,New York,55+,Female
CUST_02472,2023-07-11,1,21.74,114,4,1,1,411,2.0,New Customer,2023-07-10,Paris,26-35,Other
CUST_02473,2023-05-09,2,801.9399999999999,177,3,1,2,312,2.0,Others,2023-05-08,Phoenix,26-35,Other
CUST_02474,2022-11-14,1,84.3,353,1,1,1,111,1.0,Lost,2021-12-18,Berlin,55+,Male
CUST_02475,2023-04-24,3,351.51,192,3,2,2,322,2.3333333333333335,Others,2023-01-02,New York,26-35,Female
CUST_02476,2021-08-29,1,234.65,795,1,1,1,111,1.0,Lost,2021-03-28,Los Angeles,26-35,Female
CUST_02477,2023-10-26,50,14929.5,7,5,5,5,555,5.0,Champion,2022-06-01,Phoenix,18-25,Male
CUST_02478,2023-01-17,2,1253.84,289,2,1,3,213,2.0,Others,2022-10-24,Los Angeles,26-35,Other
CUST_02479,2023-10-18,24,9882.83,15,5,5,5,555,5.0,Champion,2021-06-26,Houston,46-55,Female
CUST_02480,2022-02-27,2,135.65,613,1,1,1,111,1.0,Lost,2021-02-10,Berlin,18-25,Male
CUST_02481,2023-08-17,19,5150.67,77,4,5,5,455,4.666666666666667,Champion,2021-09-11,Los Angeles,36-45,Other
CUST_02482,2023-01-25,3,381.63,281,2,2,2,222,2.0,Lost,2022-12-26,Los Angeles,26-35,Male
CUST_02483,2023-02-18,1,223.41,257,2,1,1,211,1.3333333333333333,Lost,2022-03-25,Houston,26-35,Other
CUST_02484,2023-10-08,57,15294.28,25,5,5,5,555,5.0,Champion,2022-03-26,Berlin,46-55,Male
CUST_02485,2023-04-29,8,1706.4099999999999,187,3,3,3,333,3.0,Loyal Customer,2022-06-21,Toronto,18-25,Other
CUST_02486,2023-01-15,3,314.77,291,2,2,1,221,1.6666666666666667,Lost,2022-06-20,Houston,55+,Female
CUST_02487,2023-02-26,5,799.9100000000001,249,2,3,2,232,2.3333333333333335,Others,2022-09-17,Houston,26-35,Male
CUST_02488,2022-06-20,2,535.65,500,1,1,2,112,1.3333333333333333,Lost,2021-06-12,Berlin,18-25,Male
CUST_02489,2022-06-18,2,270.41999999999996,502,1,1,1,111,1.0,Lost,2022-01-08,Houston,18-25,Male
CUST_02490,2023-07-02,19,3923.78,123,3,5,5,355,4.333333333333333,Loyal Customer,2022-01-17,Paris,46-55,Other
CUST_02491,2023-09-02,18,3408.93,61,5,4,4,544,4.333333333333333,Champion,2023-07-29,Chicago,46-55,Male
CUST_02492,2023-08-02,14,1811.85,92,4,4,4,444,4.0,Champion,2021-10-17,Berlin,55+,Male
CUST_02493,2022-03-02,2,304.02,610,1,1,1,111,1.0,Lost,2022-02-01,Berlin,36-45,Female
CUST_02494,2023-08-22,19,2420.88,72,4,5,4,454,4.333333333333333,Champion,2022-02-23,Toronto,26-35,Female
CUST_02495,2023-04-25,6,1313.67,191,3,3,3,333,3.0,Loyal Customer,2023-03-05,Los Angeles,26-35,Female
CUST_02496,2023-04-30,8,1891.66,186,3,3,4,334,3.3333333333333335,Loyal Customer,2021-12-13,Paris,36-45,Male
CUST_02497,2023-03-14,4,213.3,233,2,2,1,221,1.6666666666666667,Lost,2022-11-27,London,46-55,Other
CUST_02498,2022-11-06,2,206.66,361,1,1,1,111,1.0,Lost,2022-09-05,Sydney,46-55,Other
CUST_02499,2022-10-15,3,381.84000000000003,383,1,2,2,122,1.6666666666666667,Lost,2021-02-23,Toronto,18-25,Female
CUST_02500,2023-04-08,3,148.17,208,3,2,1,321,2.0,Others,2023-03-20,Los Angeles,55+,Male
CUST_02501,2022-12-25,1,10.58,312,1,1,1,111,1.0,Lost,2022-10-09,Chicago,46-55,Male
CUST_02502,2023-02-24,1,54.04,251,2,1,1,211,1.3333333333333333,Lost,2022-10-25,Chicago,18-25,Male
CUST_02503,2023-03-11,6,833.3199999999999,236,2,3,2,232,2.3333333333333335,Others,2021-12-09,Berlin,36-45,Other
CUST_02504,2022-12-27,2,246.9,310,1,1,1,111,1.0,Lost,2021-03-09,Toronto,18-25,Other
CUST_02505,2023-07-31,11,2218.75,94,4,4,4,444,4.0,Champion,2021-12-04,Berlin,36-45,Female
CUST_02506,2023-09-19,21,7073.11,44,5,5,5,555,5.0,Champion,2021-04-07,London,36-45,Male
CUST_02507,2022-09-10,1,193.26,418,1,1,1,111,1.0,Lost,2022-07-26,Chicago,36-45,Other
CUST_02508,2023-04-29,8,2106.2400000000002,187,3,3,4,334,3.3333333333333335,Loyal Customer,2022-11-26,Berlin,36-45,Male
CUST_02509,2022-10-03,2,268.67,395,1,1,1,111,1.0,Lost,2022-01-31,Paris,46-55,Female
CUST_02510,2022-07-01,1,143.02,489,1,1,1,111,1.0,Lost,2021-10-18,Sydney,26-35,Male
CUST_02511,2023-08-03,18,4151.04,91,4,4,5,445,4.333333333333333,Champion,2021-09-16,London,36-45,Other
CUST_02512,2023-01-31,1,184.69,275,2,1,1,211,1.3333333333333333,Lost,2023-01-12,London,18-25,Male
CUST_02513,2023-05-24,7,1740.48,162,3,3,3,333,3.0,Loyal Customer,2023-05-23,Berlin,26-35,Other
CUST_02514,2023-04-20,8,2222.66,196,3,3,4,334,3.3333333333333335,Loyal Customer,2022-11-04,London,18-25,Female
CUST_02515,2023-09-16,5,1913.97,47,5,3,4,534,4.0,Loyal Customer,2023-09-15,London,18-25,Other
CUST_02516,2023-07-19,2,383.4,106,4,1,2,412,2.3333333333333335,New Customer,2023-07-18,Toronto,18-25,Male
CUST_02517,2023-09-06,25,5551.7,57,5,5,5,555,5.0,Champion,2022-09-10,Toronto,36-45,Female
CUST_02518,2023-06-15,5,571.04,140,3,3,2,332,2.6666666666666665,Others,2023-06-14,London,26-35,Other
CUST_02519,2023-04-02,6,1272.9,214,2,3,3,233,2.6666666666666665,Needs Attention,2021-06-03,Paris,36-45,Male
CUST_02520,2022-10-13,1,43.93,385,1,1,1,111,1.0,Lost,2021-12-08,Houston,46-55,Other
CUST_02521,2023-04-21,8,1529.67,195,3,3,3,333,3.0,Loyal Customer,2021-03-25,Paris,36-45,Male
CUST_02522,2023-10-06,45,14395.18,27,5,5,5,555,5.0,Champion,2022-08-20,Berlin,55+,Female
CUST_02523,2023-09-02,16,3936.3,61,5,4,5,545,4.666666666666667,Champion,2022-11-11,Houston,18-25,Male
CUST_02524,2023-08-24,18,4035.6499999999996,70,4,4,5,445,4.333333333333333,Champion,2021-05-25,Toronto,46-55,Other
CUST_02526,2023-08-07,12,2777.1499999999996,87,4,4,4,444,4.0,Champion,2021-12-25,Phoenix,36-45,Other
CUST_02527,2023-08-28,14,2675.61,66,4,4,4,444,4.0,Champion,2021-11-14,London,46-55,Male
CUST_02528,2023-09-19,2,55.78,44,5,1,1,511,2.3333333333333335,New Customer,2023-09-18,Sydney,36-45,Female
CUST_02529,2023-10-21,39,8935.27,12,5,5,5,555,5.0,Champion,2022-11-03,Sydney,36-45,Female
CUST_02530,2023-01-12,2,391.1,294,2,1,2,212,1.6666666666666667,Lost,2022-12-17,Toronto,36-45,Male
CUST_02531,2023-04-28,7,2121.84,188,3,3,4,334,3.3333333333333335,Loyal Customer,2022-11-10,New York,18-25,Female
CUST_02532,2022-12-13,2,80.01,324,1,1,1,111,1.0,Lost,2022-02-06,New York,18-25,Other
CUST_02533,2023-08-17,7,1782.9099999999999,77,4,3,4,434,3.6666666666666665,Loyal Customer,2021-05-13,Phoenix,18-25,Male
CUST_02534,2023-10-13,21,5575.22,20,5,5,5,555,5.0,Champion,2022-09-02,Paris,55+,Other
CUST_02535,2023-02-26,3,1138.82,249,2,2,3,223,2.3333333333333335,Others,2022-12-27,New York,26-35,Other
CUST_02536,2023-08-20,3,240.48999999999998,74,4,2,1,421,2.3333333333333335,New Customer,2023-08-19,Berlin,36-45,Male
CUST_02537,2023-02-08,3,274.66,267,2,2,1,221,1.6666666666666667,Lost,2021-03-28,Chicago,36-45,Male
CUST_02538,2023-09-24,44,12520.93,39,5,5,5,555,5.0,Champion,2021-11-14,Phoenix,36-45,Female
CUST_02539,2022-08-04,1,241.08,455,1,1,1,111,1.0,Lost,2022-07-27,New York,55+,Male
CUST_02540,2022-06-07,2,688.62,513,1,1,2,112,1.3333333333333333,Lost,2022-01-21,Phoenix,55+,Other
CUST_02541,2023-05-05,8,2041.82,181,3,3,4,334,3.3333333333333335,Loyal Customer,2022-10-21,Houston,55+,Male
CUST_02542,2023-03-23,1,39.14,224,2,1,1,211,1.3333333333333333,Lost,2023-03-22,Houston,36-45,Other
CUST_02543,2022-12-13,2,882.0799999999999,324,1,1,3,113,1.6666666666666667,Others,2021-12-03,London,26-35,Female
CUST_02544,2023-05-01,2,318.64,185,3,1,1,311,1.6666666666666667,Others,2023-04-13,New York,36-45,Female
CUST_02545,2023-10-29,30,7739.75,4,5,5,5,555,5.0,Champion,2021-05-11,Phoenix,26-35,Other
CUST_02546,2023-04-21,8,2040.99,195,3,3,4,334,3.3333333333333335,Loyal Customer,2022-11-18,Berlin,55+,Other
CUST_02547,2023-10-30,46,15222.4,3,5,5,5,555,5.0,Champion,2022-12-21,Berlin,46-55,Female
CUST_02548,2023-05-04,4,749.77,182,3,2,2,322,2.3333333333333335,Others,2023-04-29,Berlin,18-25,Female
CUST_02549,2023-08-29,7,1302.03,65,4,3,3,433,3.3333333333333335,Loyal Customer,2023-08-28,Paris,18-25,Male
CUST_02550,2023-10-23,32,8888.56,10,5,5,5,555,5.0,Champion,2023-01-27,Paris,26-35,Other
CUST_02551,2023-08-18,17,4336.07,76,4,4,5,445,4.333333333333333,Champion,2022-12-03,Chicago,55+,Other
CUST_02552,2023-11-01,56,12218.75,1,5,5,5,555,5.0,Champion,2023-07-24,Los Angeles,18-25,Male
CUST_02553,2022-12-10,2,816.23,327,1,1,2,112,1.3333333333333333,Lost,2022-06-24,New York,18-25,Female
CUST_02554,2023-02-08,2,38.33,267,2,1,1,211,1.3333333333333333,Lost,2021-04-06,Sydney,55+,Male
CUST_02555,2023-10-25,50,14912.03,8,5,5,5,555,5.0,Champion,2022-10-24,London,26-35,Female
CUST_02556,2023-01-15,2,428.51,291,2,1,2,212,1.6666666666666667,Lost,2022-11-18,Chicago,26-35,Male
CUST_02557,2023-04-16,7,1214.2,200,3,3,3,333,3.0,Loyal Customer,2022-03-10,Chicago,46-55,Male
CUST_02558,2023-06-28,16,4166.84,127,3,4,5,345,4.0,Loyal Customer,2022-06-05,Phoenix,18-25,Female
CUST_02559,2023-10-31,36,12217.12,2,5,5,5,555,5.0,Champion,2022-01-06,London,18-25,Male
CUST_02560,2023-01-24,4,241.45999999999998,282,2,2,1,221,1.6666666666666667,Lost,2021-01-19,Paris,55+,Female
CUST_02561,2023-02-24,2,984.97,251,2,1,3,213,2.0,Others,2022-01-07,Houston,55+,Male
CUST_02562,2022-08-26,2,206.69,433,1,1,1,111,1.0,Lost,2021-11-13,Houston,36-45,Female
CUST_02563,2023-10-28,43,13133.85,5,5,5,5,555,5.0,Champion,2021-07-04,Phoenix,36-45,Male
CUST_02564,2023-10-31,32,7704.0599999999995,2,5,5,5,555,5.0,Champion,2023-09-01,Phoenix,46-55,Female
CUST_02565,2022-09-05,7,769.72,423,1,3,2,132,2.0,Others,2021-08-08,Los Angeles,26-35,Other
CUST_02566,2023-08-27,16,3119.7999999999997,67,4,4,4,444,4.0,Champion,2021-12-16,Paris,55+,Other
CUST_02567,2023-09-02,9,1766.25,61,5,4,3,543,4.0,Loyal Customer,2023-08-29,Toronto,26-35,Other
CUST_02568,2023-08-24,15,3862.7,70,4,4,5,445,4.333333333333333,Champion,2023-02-24,Paris,18-25,Male
CUST_02569,2022-10-30,1,57.85,368,1,1,1,111,1.0,Lost,2022-05-13,Houston,26-35,Other
CUST_02570,2022-06-12,1,323.25,508,1,1,1,111,1.0,Lost,2021-07-16,Los Angeles,26-35,Male
CUST_02571,2023-01-13,3,330.75,293,2,2,2,222,2.0,Lost,2021-08-20,London,46-55,Other
CUST_02572,2021-11-21,2,272.84,711,1,1,1,111,1.0,Lost,2021-05-21,Sydney,55+,Other
CUST_02573,2023-05-01,14,2009.96,185,3,4,4,344,3.6666666666666665,Loyal Customer,2021-06-08,Chicago,36-45,Female
CUST_02574,2023-04-30,8,2807.24,186,3,3,4,334,3.3333333333333335,Loyal Customer,2021-03-21,Sydney,55+,Other
CUST_02575,2023-08-31,14,1537.42,63,4,4,3,443,3.6666666666666665,Loyal Customer,2021-10-30,Paris,36-45,Other
CUST_02576,2023-05-16,5,783.9,170,3,3,2,332,2.6666666666666665,Others,2023-05-15,Los Angeles,36-45,Other
CUST_02577,2023-03-20,1,150.1,227,2,1,1,211,1.3333333333333333,Lost,2023-03-19,Paris,46-55,Other
CUST_02578,2022-08-28,5,1067.8799999999999,431,1,3,3,133,2.3333333333333335,Needs Attention,2021-04-14,Phoenix,18-25,Other
CUST_02579,2023-08-18,15,4306.88,76,4,4,5,445,4.333333333333333,Champion,2022-06-04,New York,46-55,Other
CUST_02580,2023-04-21,7,1375.6599999999999,195,3,3,3,333,3.0,Loyal Customer,2023-03-01,Paris,18-25,Female
CUST_02581,2023-10-08,25,5470.79,25,5,5,5,555,5.0,Champion,2022-07-07,Toronto,46-55,Other
CUST_02582,2023-05-07,1,372.09,179,3,1,2,312,2.0,Others,2023-05-06,Los Angeles,46-55,Other
CUST_02583,2023-04-24,6,1472.3600000000001,192,3,3,3,333,3.0,Loyal Customer,2023-01-27,New York,55+,Male
CUST_02584,2023-06-25,4,597.0,130,3,2,2,322,2.3333333333333335,Others,2023-06-24,London,55+,Female
CUST_02585,2023-02-02,6,1601.8899999999999,273,2,3,3,233,2.6666666666666665,Needs Attention,2022-06-24,London,18-25,Female
CUST_02586,2023-01-09,3,298.87,297,1,2,1,121,1.3333333333333333,Lost,2021-02-08,Toronto,26-35,Male
CUST_02587,2023-10-04,32,9859.460000000001,29,5,5,5,555,5.0,Champion,2022-11-09,Toronto,55+,Female
CUST_02588,2023-05-01,6,375.7,185,3,3,2,332,2.6666666666666665,Others,2021-12-11,Los Angeles,36-45,Male
CUST_02589,2023-08-31,18,5509.75,63,4,4,5,445,4.333333333333333,Champion,2023-06-17,Houston,26-35,Female
CUST_02590,2023-03-03,2,694.35,244,2,1,2,212,1.6666666666666667,Lost,2023-02-24,Paris,36-45,Other
CUST_02591,2023-02-09,1,323.25,266,2,1,1,211,1.3333333333333333,Lost,2022-09-25,New York,18-25,Female
CUST_02592,2022-10-10,3,1434.92,388,1,2,3,123,2.0,Others,2021-05-15,Toronto,55+,Female
CUST_02593,2023-04-27,6,1434.6499999999999,189,3,3,3,333,3.0,Loyal Customer,2022-09-04,New York,18-25,Female
CUST_02594,2023-03-18,7,1108.01,229,2,3,3,233,2.6666666666666665,Needs Attention,2022-01-21,Phoenix,26-35,Female
CUST_02595,2023-10-17,53,12013.65,16,5,5,5,555,5.0,Champion,2021-06-07,Berlin,46-55,Male
CUST_02596,2021-08-12,2,610.59,812,1,1,2,112,1.3333333333333333,Lost,2021-06-16,New York,46-55,Female
CUST_02597,2023-06-18,6,1013.29,137,3,3,3,333,3.0,Loyal Customer,2021-07-05,London,55+,Male
CUST_02598,2023-05-05,3,671.25,181,3,2,2,322,2.3333333333333335,Others,2023-05-02,Berlin,55+,Female
CUST_02599,2023-08-07,16,2748.17,87,4,4,4,444,4.0,Champion,2022-12-11,Paris,18-25,Male
CUST_02600,2023-10-16,47,12325.75,17,5,5,5,555,5.0,Champion,2023-03-01,Chicago,26-35,Female
CUST_02601,2023-03-17,6,744.47,230,2,3,2,232,2.3333333333333335,Others,2022-10-02,London,46-55,Other
CUST_02602,2023-10-24,31,9119.06,9,5,5,5,555,5.0,Champion,2023-04-09,Berlin,55+,Female
CUST_02603,2023-07-15,2,205.66,110,4,1,1,411,2.0,New Customer,2023-07-14,Houston,46-55,Other
CUST_02604,2023-07-15,15,1494.32,110,4,4,3,443,3.6666666666666665,Loyal Customer,2021-06-19,Chicago,55+,Female
CUST_02605,2023-10-30,50,13762.45,3,5,5,5,555,5.0,Champion,2023-01-09,New York,46-55,Female
CUST_02606,2023-04-30,3,260.57,186,3,2,1,321,2.0,Others,2022-03-25,Toronto,46-55,Female
CUST_02607,2023-05-20,21,5201.01,166,3,5,5,355,4.333333333333333,Loyal Customer,2021-02-14,Sydney,55+,Female
CUST_02608,2023-08-30,14,2280.66,64,4,4,4,444,4.0,Champion,2022-02-25,Paris,36-45,Other
CUST_02609,2023-01-27,2,1177.1,279,2,1,3,213,2.0,Others,2022-01-09,Paris,26-35,Other
CUST_02610,2023-10-20,56,15487.98,13,5,5,5,555,5.0,Champion,2022-11-24,Berlin,26-35,Male
CUST_02611,2023-01-17,2,532.2,289,2,1,2,212,1.6666666666666667,Lost,2023-01-07,Los Angeles,18-25,Other
CUST_02612,2023-10-11,43,10223.91,22,5,5,5,555,5.0,Champion,2021-09-01,Houston,26-35,Male
CUST_02613,2023-09-21,18,4609.19,42,5,4,5,545,4.666666666666667,Champion,2023-09-20,Toronto,55+,Male
CUST_02614,2022-11-21,3,811.48,346,1,2,2,122,1.6666666666666667,Lost,2022-03-31,Phoenix,26-35,Male
CUST_02615,2023-07-29,15,2298.01,96,4,4,4,444,4.0,Champion,2022-09-18,Toronto,55+,Female
